"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
46,1,0.599125065700985,0.659216888047456,1,1,1,"1-2"
47,0.79818452761759,0.449332101748761,0.659216888047456,8,6.87198141709915,4,"3+"
48,1,0.673516438476487,0.659216888047456,5,4.11941750627798,1,"1-2"
50,0.529398815985926,0.630638569192789,0.659216888047456,35,21.2816201670008,2,"1-2"
54,0.556951117173307,0.600165638712444,0.659216888047456,13,9.71001201411379,1,"1-2"
56,0.458978994488956,0.723104997601626,0.659216888047456,9,8.34026656447352,2,"1-2"
70,0.27114379654111,0.556396809479998,0.659216888047456,6,5.62416132988813,2,"1-2"
76,0.754291470130659,0.694818190420525,0.659216888047456,13,9.72670149900561,2,"1-2"
77,0.761608822147309,0.686384077585711,0.659216888047456,3,2.4907586678376,3,"3+"
78,0.449856849850267,0.708229151963253,0.659216888047456,2,1.98008560185788,2,"1-2"
