"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
1780,0.4375,0.470766969090431,0.448588448588449,16,0,"0"
1785,0.333333333333333,0.401745560618847,0.448588448588449,9,1,"1-2"
1792,0.5,0.568340420459706,0.448588448588449,4,5,"3+"
1798,0.125,0.367707023460163,0.448588448588449,8,2,"1-2"
1800,0.454545454545455,0.41936724905584,0.448588448588449,11,2,"1-2"
1803,0.4,0.305789205904832,0.448588448588449,15,0,"0"
1805,0.35,0.533432168482005,0.448588448588449,20,3,"3+"
1807,0.333333333333333,0.449978896807671,0.448588448588449,27,3,"3+"
1808,0.25,0.400461366647463,0.448588448588449,8,1,"1-2"
1810,0.407407407407407,0.445625391232644,0.448588448588449,54,3,"3+"
1812,0.4,0.545714216121877,0.448588448588449,5,1,"1-2"
1814,0.285714285714286,0.439656501162886,0.448588448588449,28,3,"3+"
1815,0.503937007874016,0.47191878156516,0.448588448588449,127,4,"3+"
1817,0.230769230769231,0.387341632178911,0.448588448588449,13,1,"1-2"
1819,0.545454545454545,0.459309300428273,0.448588448588449,22,6,"3+"
1821,0.5,0.497864390232282,0.448588448588449,6,2,"1-2"
1823,0.5,0.397591605203496,0.448588448588449,34,4,"3+"
1824,0.348314606741573,0.398150408179628,0.448588448588449,89,1,"1-2"
1825,0.555555555555556,0.415495607580564,0.448588448588449,36,1,"1-2"
1827,0.379310344827586,0.384388948636736,0.448588448588449,29,2,"1-2"
1829,0.333333333333333,0.358641725522135,0.448588448588449,6,2,"1-2"
1830,0.222222222222222,0.34146063971732,0.448588448588449,9,2,"1-2"
1831,0.444444444444444,0.332604380919779,0.448588448588449,9,4,"3+"
1832,0.315789473684211,0.470199865346473,0.448588448588449,19,2,"1-2"
1833,0.5,0.532221847032924,0.448588448588449,6,1,"1-2"
1834,0.875,0.528793822690657,0.448588448588449,8,0,"0"
1839,0.7,0.513585171130584,0.448588448588449,30,1,"1-2"
1846,0.4,0.538695540062675,0.448588448588449,5,1,"1-2"
1848,0.523809523809524,0.57595834554587,0.448588448588449,21,1,"1-2"
1853,0.285714285714286,0.377914311481115,0.448588448588449,42,0,"0"
1856,0.569230769230769,0.50756369247786,0.448588448588449,65,3,"3+"
1865,0.258064516129032,0.409081424591165,0.448588448588449,31,1,"1-2"
1869,0.230769230769231,0.464791427707352,0.448588448588449,13,3,"3+"
1876,0.470588235294118,0.468199374854861,0.448588448588449,17,3,"3+"
1882,0.588235294117647,0.324135436962663,0.448588448588449,17,1,"1-2"
1887,0.25,0.518145764838022,0.448588448588449,4,0,"0"
1890,0.272727272727273,0.308043725039613,0.448588448588449,11,5,"3+"
1891,0.647058823529412,0.433461734574747,0.448588448588449,17,2,"1-2"
1892,0.384615384615385,0.465484190209974,0.448588448588449,13,2,"1-2"
1894,0.6,0.573776637112308,0.448588448588449,20,2,"1-2"
1897,0.647058823529412,0.498336070739411,0.448588448588449,51,1,"1-2"
1898,0.692307692307692,0.58695759912175,0.448588448588449,13,3,"3+"
1901,0.5,0.570419804630006,0.448588448588449,16,1,"1-2"
1902,0.5,0.435545066347807,0.448588448588449,12,1,"1-2"
1903,0.636363636363636,0.384668231350527,0.448588448588449,11,2,"1-2"
1904,0.455882352941176,0.49115188294214,0.448588448588449,68,1,"1-2"
1905,0.75,0.57098024418774,0.448588448588449,4,2,"1-2"
1907,0.422222222222222,0.450191250474785,0.448588448588449,45,3,"3+"
1908,0.472527472527473,0.445419097372968,0.448588448588449,91,3,"3+"
1909,0.416666666666667,0.436030522006106,0.448588448588449,12,4,"3+"
1910,0.459459459459459,0.516835536574817,0.448588448588449,74,3,"3+"
1913,0.444444444444444,0.372187727231753,0.448588448588449,9,2,"1-2"
1924,0.5,0.638509810124625,0.448588448588449,8,1,"1-2"
1925,0.466666666666667,0.495177675799118,0.448588448588449,45,1,"1-2"
1928,0.7,0.510231885945136,0.448588448588449,10,0,"0"
1932,0.391304347826087,0.516471104793964,0.448588448588449,23,3,"3+"
1933,0.321428571428571,0.395620581639665,0.448588448588449,28,1,"1-2"
1935,0.464285714285714,0.463747040708835,0.448588448588449,28,2,"1-2"
1940,0.389830508474576,0.486182878730237,0.448588448588449,118,2,"1-2"
1942,1,0.708054833047838,0.448588448588449,1,1,"1-2"
1946,0.4,0.422291331751493,0.448588448588449,10,1,"1-2"
1955,0.333333333333333,0.393049474964513,0.448588448588449,12,1,"1-2"
1966,0.607142857142857,0.464081096952737,0.448588448588449,28,2,"1-2"
1967,0.5,0.421481631648915,0.448588448588449,32,1,"1-2"
1968,0.2,0.306203299152115,0.448588448588449,10,0,"0"
1971,0.0714285714285714,0.396930460583322,0.448588448588449,14,2,"1-2"
1983,0.472222222222222,0.413238681349499,0.448588448588449,36,5,"3+"
1984,0.5,0.452902980517688,0.448588448588449,6,2,"1-2"
1985,0.3,0.361204289552953,0.448588448588449,10,2,"1-2"
1988,0.5,0.430724892202451,0.448588448588449,16,3,"3+"
1989,0.590909090909091,0.3992055522322,0.448588448588449,44,2,"1-2"
1991,0.611111111111111,0.459341197117792,0.448588448588449,54,5,"3+"
1992,0.461538461538462,0.456661754676225,0.448588448588449,39,1,"1-2"
1993,0.521739130434783,0.440714692661584,0.448588448588449,23,3,"3+"
1994,0.666666666666667,0.464894372136525,0.448588448588449,33,1,"1-2"
1995,0.428571428571429,0.425501915755266,0.448588448588449,7,3,"3+"
1996,0.333333333333333,0.341938491865998,0.448588448588449,12,2,"1-2"
1997,0.5,0.406327490690754,0.448588448588449,14,4,"3+"
1998,0.41025641025641,0.349806163582014,0.448588448588449,39,3,"3+"
1999,1,0.149671443304395,0.448588448588449,1,2,"1-2"
2000,0.292682926829268,0.385198364474515,0.448588448588449,82,3,"3+"
2001,0.235294117647059,0.463590667583369,0.448588448588449,34,1,"1-2"
2010,0.5,0.461305716902156,0.448588448588449,30,3,"3+"
2012,0.857142857142857,0.556412253747155,0.448588448588449,7,0,"0"
2014,0.416666666666667,0.417638953808224,0.448588448588449,24,1,"1-2"
2015,0.1,0.306007358100529,0.448588448588449,10,2,"1-2"
2016,0.714285714285714,0.47782582607778,0.448588448588449,7,2,"1-2"
2020,0.567567567567568,0.415962549941757,0.448588448588449,37,1,"1-2"
2023,0.5,0.552713199727537,0.448588448588449,2,1,"1-2"
2026,0.380952380952381,0.478233978864141,0.448588448588449,21,0,"0"
2030,0.333333333333333,0.470206051471691,0.448588448588449,3,1,"1-2"
2032,0.277777777777778,0.389607471137158,0.448588448588449,18,2,"1-2"
2038,0.5,0.506782702151811,0.448588448588449,16,2,"1-2"
2042,0.466666666666667,0.392385943425,0.448588448588449,15,0,"0"
2043,0.666666666666667,0.50198026267896,0.448588448588449,6,2,"1-2"
2046,0.571428571428571,0.549861667783421,0.448588448588449,21,4,"3+"
2048,0.375,0.351021949317242,0.448588448588449,8,2,"1-2"
2051,0.375,0.538398556991937,0.448588448588449,8,3,"3+"
2056,0.357142857142857,0.453699435985978,0.448588448588449,14,4,"3+"
2057,0.384615384615385,0.361698374972783,0.448588448588449,13,1,"1-2"
2058,0.4375,0.426592370239429,0.448588448588449,16,0,"0"
2059,0.666666666666667,0.408625276748224,0.448588448588449,6,3,"3+"
2062,0.416666666666667,0.415082283382319,0.448588448588449,12,2,"1-2"
2066,0.4,0.329051478324789,0.448588448588449,5,2,"1-2"
2067,0.666666666666667,0.479306474052796,0.448588448588449,6,3,"3+"
2068,0.4,0.478504553103454,0.448588448588449,10,4,"3+"
2072,0.4,0.410332754518973,0.448588448588449,5,5,"3+"
2073,0.6,0.389079919240027,0.448588448588449,5,1,"1-2"
2076,0.5,0.403660053759767,0.448588448588449,20,2,"1-2"
2077,0.361111111111111,0.433089292832766,0.448588448588449,36,5,"3+"
2078,0.3,0.615725488524709,0.448588448588449,10,4,"3+"
2079,0.666666666666667,0.433032370361536,0.448588448588449,3,5,"3+"
2080,0.222222222222222,0.366137191873854,0.448588448588449,18,2,"1-2"
2081,0.25,0.406499339287856,0.448588448588449,4,1,"1-2"
2084,0.333333333333333,0.359041651196792,0.448588448588449,3,2,"1-2"
2085,0.263157894736842,0.354612022001097,0.448588448588449,19,1,"1-2"
2088,0.625,0.494707865797155,0.448588448588449,16,3,"3+"
2089,0.5,0.541903986922032,0.448588448588449,8,3,"3+"
2091,1,0.38492373893269,0.448588448588449,1,3,"3+"
2096,0.333333333333333,0.391446428575947,0.448588448588449,3,4,"3+"
2101,0,0.428566203807548,0.448588448588449,3,4,"3+"
2112,0.571428571428571,0.445984038246308,0.448588448588449,7,1,"1-2"
2113,0.5,0.391966273845086,0.448588448588449,12,0,"0"
2118,0.4,0.424455018941202,0.448588448588449,5,2,"1-2"
2123,0.2,0.277959850987241,0.448588448588449,15,0,"0"
2127,0.285714285714286,0.506446541262428,0.448588448588449,7,1,"1-2"
2134,0.4,0.377562470852141,0.448588448588449,5,1,"1-2"
2155,0.321428571428571,0.416404177038807,0.448588448588449,28,0,"0"
2157,0.2,0.333544429117313,0.448588448588449,5,2,"1-2"
2163,0.181818181818182,0.342083621638277,0.448588448588449,11,2,"1-2"
2166,1,0.659416240415801,0.448588448588449,5,2,"1-2"
2168,0.25,0.561785334095276,0.448588448588449,4,1,"1-2"
2169,0.375,0.294033730770055,0.448588448588449,8,1,"1-2"
2187,0.375,0.362067389997262,0.448588448588449,8,0,"0"
2202,1,0.460579798060351,0.448588448588449,3,2,"1-2"
2205,0.285714285714286,0.440326595043743,0.448588448588449,14,1,"1-2"
2214,0.538461538461538,0.353483817836852,0.448588448588449,13,2,"1-2"
2222,0.5,0.368797359597169,0.448588448588449,4,0,"0"
2227,0.5,0.468213180596178,0.448588448588449,14,2,"1-2"
2229,0.428571428571429,0.396770337366763,0.448588448588449,7,2,"1-2"
2233,0.555555555555556,0.475552415675074,0.448588448588449,9,0,"0"
2243,0.444444444444444,0.396919590525131,0.448588448588449,9,3,"3+"
2250,0.4,0.472928251044132,0.448588448588449,5,0,"0"
2277,0.666666666666667,0.55911135364253,0.448588448588449,6,0,"0"
2280,0.681818181818182,0.509637590362426,0.448588448588449,22,2,"1-2"
2281,0.5,0.434099632315983,0.448588448588449,8,5,"3+"
2288,0.75,0.474670716806639,0.448588448588449,4,0,"0"
2291,0.571428571428571,0.462448397439171,0.448588448588449,7,0,"0"
2298,0.875,0.346356534247694,0.448588448588449,8,0,"0"
2299,0.375,0.504392136870697,0.448588448588449,16,2,"1-2"
2303,0.75,0.5176106465846,0.448588448588449,12,0,"0"
2307,0.294117647058824,0.349635058811157,0.448588448588449,17,0,"0"
2311,0.2,0.292858073209002,0.448588448588449,10,2,"1-2"
2314,0.458333333333333,0.416999402965954,0.448588448588449,24,0,"0"
2318,0.411764705882353,0.388507798456901,0.448588448588449,17,3,"3+"
2333,0.461538461538462,0.338398611788262,0.448588448588449,13,2,"1-2"
2335,0.5,0.479895122674331,0.448588448588449,4,1,"1-2"
2348,0.475609756097561,0.4496086981971,0.448588448588449,82,2,"1-2"
2349,0.454545454545455,0.505987691423305,0.448588448588449,11,1,"1-2"
2363,0.428571428571429,0.37827456567496,0.448588448588449,7,1,"1-2"
2365,0.615384615384615,0.388772620710732,0.448588448588449,13,0,"0"
2374,0.333333333333333,0.313809818411094,0.448588448588449,12,1,"1-2"
2376,0.315789473684211,0.401322755812251,0.448588448588449,19,0,"0"
2378,0.222222222222222,0.441928882129265,0.448588448588449,18,2,"1-2"
2383,0.1,0.282564400356301,0.448588448588449,10,0,"0"
2385,0.111111111111111,0.291798350839167,0.448588448588449,9,2,"1-2"
2387,0.125,0.391827681510956,0.448588448588449,8,1,"1-2"
2388,0,0.352187818502911,0.448588448588449,6,1,"1-2"
2404,0.315789473684211,0.332624025320049,0.448588448588449,19,4,"3+"
2408,0.384615384615385,0.363657226687067,0.448588448588449,13,0,"0"
2409,0.259259259259259,0.379104285000521,0.448588448588449,27,1,"1-2"
2410,0.4,0.392437126034646,0.448588448588449,15,1,"1-2"
2414,0.235294117647059,0.33368115894463,0.448588448588449,17,1,"1-2"
2416,0,0.310650932491377,0.448588448588449,1,1,"1-2"
2422,0.5,0.664021229396572,0.448588448588449,4,0,"0"
2425,0.277777777777778,0.394698129287208,0.448588448588449,18,3,"3+"
2426,0.666666666666667,0.424986287274687,0.448588448588449,3,4,"3+"
2428,0.35,0.361920786498265,0.448588448588449,20,2,"1-2"
2430,0.5625,0.451702355560033,0.448588448588449,16,3,"3+"
2431,0.378378378378378,0.419803454360244,0.448588448588449,37,4,"3+"
2433,0.6,0.469629438604507,0.448588448588449,5,1,"1-2"
2436,0.333333333333333,0.467174887859991,0.448588448588449,6,4,"3+"
2439,0.5625,0.472749135913731,0.448588448588449,16,0,"0"
2441,0.333333333333333,0.476276979611782,0.448588448588449,6,5,"3+"
2451,0.37037037037037,0.456065715354235,0.448588448588449,54,3,"3+"
2455,0.75,0.508893569876751,0.448588448588449,16,2,"1-2"
2463,0.44,0.504145407437586,0.448588448588449,25,2,"1-2"
2464,0.363636363636364,0.422791350342352,0.448588448588449,22,4,"3+"
2466,0.461538461538462,0.35792207997339,0.448588448588449,13,0,"0"
2467,0.470588235294118,0.394611841050571,0.448588448588449,17,3,"3+"
2468,0.6,0.434607332323041,0.448588448588449,10,0,"0"
2469,0.428571428571429,0.353241233813735,0.448588448588449,14,3,"3+"
2471,0.5,0.583660357559151,0.448588448588449,12,0,"0"
2473,0.8,0.472492287903763,0.448588448588449,10,2,"1-2"
