"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"19_039",0.307338161594475,0.133083935741005,0.481592387447945,53,28.9274904264856
"19_044",0.233064456125307,0.233064456125307,0.233064456125307,4,0
"19_046",0.193585196831937,-0.0772570756600544,0.464427469323929,22,71.3819213274059
"19_047",0,0,0,2,NA
"19_048",0.0281996296612584,-0.034165007783277,0.0905642671057937,10,112.833724967162
"19_049",0.488092293169836,-0.0682414977154742,1.04442608405515,7,58.153708802996
"20_002",0,0,0,4,NA
"20_021",1,1,1,1,0
"20_023",0.252763283265259,0.252763283265259,0.252763283265259,2,0
"20_025",1,1,1,3,0
"20_028",0,0,0,2,NA
"20_030",0.78940470039524,0.78940470039524,0.78940470039524,4,7.17553769825159e-15
"20_039",1,1,1,1,0
"20_057",0.514121949451445,0.514121949451445,0.514121949451445,4,0
"20_067",0.191721219127632,0.191721219127632,0.191721219127632,4,1.47724993942694e-14
"20_075",0.631950926458097,0.631950926458097,0.631950926458097,7,8.96335925735625e-15
"20_076",0.465307448442584,0.465307448442584,0.465307448442584,6,0
"20_107",0.572214327303758,0.572214327303758,0.572214327303758,6,0
"20_130",0.796328772996886,0.796328772996886,0.796328772996886,2,7.11314645274684e-15
"20_134",0,0,0,1,NA
"20_184",0.891683420089836,0.891683420089836,0.891683420089837,5,1.27049646976555e-14
"20_235",0,0,0,1,NA
"20_258",0,0,0,2,NA
"20_272",1,1,1,1,0
"20_310",0.450306501580728,0.450306501580728,0.450306501580728,3,0
"20_318",0.578573000896935,0.578573000896935,0.578573000896935,5,0
"20_324",0.318228724746651,0.318228724746651,0.318228724746651,2,0
"20_339",0.800007283151875,0.800007283151875,0.800007283151875,4,7.08043952368331e-15
"20_385",1,1,1,2,0
"20_390",1,1,1,1,0
"20_397",0.352050961875514,0.201690739676175,0.502411184074852,3,21.7907085589562
"20_408",0.461074470964372,0.461074470964372,0.461074470964372,3,6.14261203294938e-15
"20_498",0.5,0.5,0.5,2,0
"20_500",1,1,1,2,0
"20_515",0.119119733187704,-0.0387393102034213,0.276978776578829,10,67.6129186201804
"20_516",0.431352144882863,0.431352144882863,0.431352144882863,4,0
"20_545",0.141958212286976,0.141958212286976,0.141958212286976,7,0
"21_010",0.472706339928883,0.472706339928883,0.472706339928883,2,5.99146098581546e-15
"21_034",0,0,0,2,NA
"21_041",0.745913202182675,0.745913202182675,0.745913202182675,2,7.59391732213345e-15
"21_043",0.37476130916163,0.37476130916163,0.37476130916163,3,7.55734790170143e-15
"21_055",0.387307190143445,0.387307190143445,0.387307190143445,2,1.46250917385891e-14
"21_065",0.176348286946399,0.0785235429339551,0.274173030958843,6,28.3022787145013
"21_066",0,0,0,1,NA
"21_071",0,0,0,3,NA
"21_076",0,0,0,1,NA
"21_085",0,0,0,2,NA
"21_102",1,1,1,2,8.49660478029457e-15
"21_114",0.573126378482212,0.239600562706249,0.906652194258175,16,29.6908742866453
"21_115",1,1,1,3,0
"21_126",1,1,1,2,2.26576127474522e-14
"21_132",0.535035857459443,0.535035857459443,0.535035857459443,2,1.05869599352833e-14
"21_140",0.624728998917342,-0.025101005899047,1.27455900373373,3,53.0703587314273
"21_144",0.519660391080606,0.519660391080606,0.519660391080606,6,1.0900201908951e-14
"21_147",0,0,0,2,NA
"21_148",0.715859420379697,0.715859420379697,0.715859420379697,3,0
"21_156",0.16065009096226,-0.141418236309002,0.462718418233521,4,95.933025983752
"21_164",0.775520337387461,0.67635568216103,0.874684992613892,5,6.52390522995946
"21_177",0.690635581405901,0.690635581405901,0.690635581405901,2,0
"21_197",0.238462400079462,0.238462400079462,0.238462400079462,12,5.93846575495288e-15
"21_199",0.433289826704452,0.433289826704452,0.433289826704452,6,0
"21_207",0.792231234882525,0.335989186425515,1.24847328333954,6,29.3824006282366
"21_212",0.393085416402008,0.31273461810668,0.473436214697336,8,10.4291086726027
"22_001",0.370061609710888,0.0647486868668699,0.675374532554907,7,42.0935042497142
"22_002",0.294552653705076,0.294552653705076,0.294552653705076,2,9.61526422460038e-15
"22_004",0,0,0,3,NA
"22_006",0.615606761882947,0.180239037863522,1.05097448590237,7,36.0825129870917
"22_008",0.258033160286936,0.155823573795395,0.360242746778476,10,20.2097079894618
"22_011",0.405570249164274,0.236382780198779,0.57475771812977,8,21.2836462746383
"22_012",0,0,0,2,NA
"22_014",0.2860491259692,0.232618565255109,0.339479686683292,59,9.53000295592096
"22_016",0.370061528015459,0.124275484274168,0.615847571756751,19,33.8865386514617
"22_018",0,0,0,2,NA
"23_001",0.715347775495539,0.715347775495539,0.715347775495539,3,7.91839071972953e-15
"23_002",0.434623101961487,0.00991009944846055,0.859336104474512,14,49.8570615382996
"23_004",0.407080644317817,0.12033820304208,0.693823085593555,16,35.9381282206026
"23_005",0.390001922343215,0.159517886556308,0.620485958130122,25,30.1521323544041
"23_006",0,0,0,2,NA
"23_007",0,0,0,2,NA
"23_008",0.666312272085441,0.31547233252087,1.01715221165001,7,26.8642762057134
"23_009",0.414691433574004,0.414691433574004,0.414691433574004,3,6.82966023441162e-15
"24_003",0.228607274357788,0.228607274357788,0.228607274357788,9,6.19446953599322e-15
"24_008",0,0,0,1,NA
"24_013",0.23918135838184,0.00686467375004313,0.471498043013637,16,49.5560864493811
"24_020",0,0,0,1,NA
"24_021",0,0,0,7,NA
"24_025",0.208078288767074,0.208078288767074,0.208078288767074,8,6.805615353272e-15
"24_028",0.582909621561915,0.324080066732897,0.841739176390934,36,22.6546089541432
"24_033",0.235547038011813,0.235547038011813,0.235547038011814,3,2.40478642171631e-14
"24_035",0.422600701276617,0.0764014650673119,0.768799937485922,11,41.7964908336672
"24_037",0.182402905204973,-0.129787751917551,0.494593562327497,9,87.3236900105849
"24_049",0,0,0,1,NA
"24_050",0.300819569255944,0.300819569255944,0.300819569255944,5,9.41495129601034e-15
"24_052",0.453395843188289,0.453395843188289,0.453395843188289,3,1.24932843385392e-14
"24_053",0.700977004341919,0.700977004341919,0.700977004341919,6,8.08072611765747e-15
"25_001",0.280451670653403,0.205037816083161,0.355865525223645,31,13.7194605843301
"25_002",0,0,0,9,NA
"25_004",0,0,0,3,NA
"25_005",0.575960827033887,0.492766663953394,0.659154990114381,6,7.36959869133304
"25_006",0.309129645420135,0.0815827185288863,0.536676572311384,38,37.5555604526696
"25_007",0.563984830120581,0.563984830120581,0.563984830120581,3,1.0043538202352e-14
"25_008",0.250842544348977,0.250842544348977,0.250842544348977,4,0
"25_009",0.706158284594388,0.706158284594388,0.706158284594388,6,0
"25_010",0.442020233757305,0.345322435260385,0.538718032254224,11,11.1613921061153
"25_011",0.366522036588276,0.23759685421176,0.495447218964791,31,17.9465755691036
"25_012",0.519065605555326,0.290623799332725,0.747507411777926,27,22.4541831905068
"25_015",0.221916487774623,0.109783816734405,0.33404915881484,15,25.7802144503987
"25_017",0.412845485981883,0.113078033747094,0.712612938216673,5,37.0459609863634
"25_018",0.709189432873549,0.63108723944198,0.787291626305118,12,5.61881720541013
"26_002",0.301011181911881,-0.100213635051589,0.702235998875351,6,68.0062906523529
"26_014",0.407244211867498,0.407244211867498,0.407244211867498,5,2.08636600169999e-14
