"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"05_035",0.626988878734272,0.47797661052046,0.776001146948085,38,12.1256803804088
"05_038",0.27114379654111,0.27114379654111,0.27114379654111,6,2.08907718307478e-14
"06_001",0.704121554018375,0.704121554018374,0.704121554018375,4,8.04463825107565e-15
"06_002",0.754291470130659,0.36235014953255,1.14623279072877,13,26.5109800983178
"06_003",0.744794263336729,0.434328056236328,1.05526047043713,16,21.267769351765
"06_004",1,1,1,1,0
"06_005",0.761608822147309,0.761608822147309,0.761608822147309,3,0
"06_007",0.749016708687732,0.562929009198562,0.935104408176902,32,12.6756456457886
"06_008",0.449856849850267,0.449856849850267,0.449856849850267,2,2.51831363188019e-14
"06_009",0.62432793771606,0.307504126444192,0.941151748987928,28,25.891008859968
"06_010",0.396820603763407,0.0736369822803316,0.720004225246482,24,41.5526817997077
"07_008",0,0,0,6,NA
"07_013",0.643326435029563,0.643326435029563,0.643326435029563,6,0
"07_019",0.453270466960439,0.453270466960439,0.453270466960439,7,6.24837001277367e-15
"07_020",0.650369175878869,0.650369175878869,0.650369175878869,4,0
"07_022",0,0,0,2,NA
"07_027",1,1,1,4,0
"07_031",0.889625063040285,0.889625063040285,0.889625063040285,9,6.3671803124622e-15
"07_039",0.658045185375784,0.658045185375784,0.658045185375784,11,8.60792436864092e-15
"07_040",0.463312794751697,0.463312794751697,0.463312794751697,8,6.11293628303398e-15
"07_046",0.206079860573847,0.206079860573847,0.206079860573847,3,6.87161177600036e-15
"07_051",0.418537573199552,0.303294385480683,0.53378076091842,7,14.0483312657072
"07_052",0.447104168327666,0.447104168327666,0.447104168327666,8,6.33454526721368e-15
"07_057",0.0772626492904382,0.0772626492904382,0.0772626492904382,7,2.74926010767342e-14
"07_058",1,1,1,1,0
"07_061",0.327934170784345,0.327934170784345,0.327934170784345,3,8.63649428986777e-15
"07_076",1,1,1,1,0
"07_078",0.730910195501836,0.730910195501836,0.730910195501836,7,0
"07_083",1,1,1,2,0
"07_087",0.461130791301833,0.461130791301833,0.461130791301833,4,6.14186180332014e-15
"07_089",0.594513814328727,0.594513814328727,0.594513814328727,5,0
"07_094",1,1,1,7,8.49660478029457e-15
"07_099",0.441615491188711,0.406138637845029,0.477092344532393,14,4.09868669477786
"07_101",0.644222734223693,0.514121153560956,0.774324314886429,14,10.3036347453611
"07_103",0.922777776989139,0.922777776989139,0.922777776989139,8,6.13842609576597e-15
"07_107",0.315312421149974,0.315312421149974,0.315312421149974,8,8.98220749789119e-15
"07_108",0.121761135476949,0.121761135476949,0.121761135476949,5,1.16301543277235e-14
"07_115",0.440333889319622,0.440333889319622,0.440333889319622,4,6.43194099324872e-15
"08_002",0.721822422396924,0.721822422396924,0.721822422396924,13,0
"08_004",0.585404161392234,0.585404161392234,0.585404161392234,2,9.67605555346875e-15
"08_006",1,1,1,1,0
"08_011",0.632307273591324,0.595537450950015,0.669077096232633,15,2.96692990513183
"08_013",1,1,1,1,0
"08_017",0.884645001313901,0.623702541582327,1.14558746104548,7,15.0494161871235
"08_019",0.624551545716288,0.452543171910531,0.796559919522045,57,14.0515822901443
"08_021",0.690112083147073,0.348377751977319,1.03184641431683,20,25.2646280009643
"08_023",0.691891480749716,0.691891480749716,0.691891480749716,4,8.18683759586871e-15
"08_025",0.172878009857771,0.172878009857771,0.172878009857771,3,0
"08_031",0.552849127384747,0.552849127384747,0.552849127384747,3,0
"08_032",1,1,1,9,0
"08_036",0.923277000535341,0.923277000535341,0.923277000535341,10,6.13510699776846e-15
"08_037",0.712218082233338,0.55015622139687,0.874279943069806,69,11.609452910332
"08_050",0.64784119649513,0.533469276071461,0.762213116918799,21,9.00730316935931
"08_052",0.408232433002839,0.408232433002839,0.408232433002839,6,6.93771823223028e-15
"08_055",0,0,0,1,NA
"08_064",0.42438588449561,0.42438588449561,0.42438588449561,7,0
"09_002",0.896924909570956,0.7204352645801,1.07341455456181,22,10.0393841534968
"09_003",0.852858823225897,0.639979269748791,1.065738376703,17,12.7350522879433
"09_004",1,1,1,3,0
"09_005",0.61885111040022,0.357579881713529,0.880122339086912,72,21.5401806749478
"09_006",0.777873679569846,0.59048986772601,0.965257491413681,34,12.2904255723729
"09_007",0.832764856542039,0.736866613529272,0.928663099554806,138,5.87532898658579
"09_008",0.876462712497037,0.704570997502604,1.04835442749147,22,10.0061135902907
"09_009",0.888965487136332,0.683890765972976,1.09404020829969,15,11.7698562307826
