"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"16_075",0.799461288741185,0.799461288741185,0.799461288741185,3,0
"16_082",0.310809947232998,0.011467218507041,0.610152675958956,33,49.1380289989717
"16_088",0.503128024465202,0.116072481614558,0.890183567315846,11,39.2499141726102
"16_099",0.736305179508243,0.736305179508243,0.736305179508243,6,0
"16_102",0.572188956493283,0.39076614665047,0.753611766336095,11,16.1769389347091
"16_107",0.556114491344148,0.556114491344148,0.556114491344148,16,0
"16_112",0.182357829842961,-0.182740170249911,0.547455829935833,12,102.147788226979
"17_003",0.4806359537731,0.4806359537731,0.480635953773101,8,1.1785225683589e-14
"17_004",0.414122225859391,0.256038974967892,0.57220547675089,29,19.4760664379281
"17_005",0.195287488471293,0.195287488471293,0.195287488471293,8,7.25136468189012e-15
"17_006",0.407975157112209,0.304555166038793,0.511395148185625,37,12.933459463944
"17_007",0.45701209455503,0.290679233621816,0.623344955488243,58,18.569246978111
"17_008",0.526955887585265,0.197387389242484,0.856524385928046,20,31.9091591902602
"17_010",0.174829734550326,0.174829734550326,0.174829734550326,4,0
"17_011",0.67452421163931,0.500475080735182,0.848573342543437,31,13.1649206150937
"17_012",0.418552360167926,0.418552360167926,0.418552360167926,4,6.76666019108153e-15
"17_015",0.127496265558005,0.127496265558005,0.127496265558005,10,0
"17_018",0.205259475324678,0.124654168313529,0.285864782335827,15,20.0356921761053
"17_019",0.395616318421886,0.155905193896064,0.635327442947709,23,30.9141934876926
"17_020",0.353498475893391,0.182907903709272,0.524089048077511,14,24.6213243201184
"17_024",0.302933625511429,0.223142780791822,0.382724470231036,15,13.4384601855051
"17_025",1,1,1,2,0
"17_028",0.788463198395564,0.745453040894869,0.831473355896259,12,2.78313026570823
"17_029",0.2476188269134,0.120249724659818,0.374987929166983,23,26.2436570973625
"17_031",0.588567367168526,0.109818253334779,1.06731648100227,9,41.5007296668648
"17_032",0.165234691019632,0.165234691019632,0.165234691019632,8,0
"17_036",0.0557135232279306,0.0557135232279306,0.0557135232279306,9,1.90631562321367e-14
"18_002",0.137868288201186,0.137868288201186,0.137868288201186,16,0
"18_004",0.191080964083105,0.141474187156931,0.240687741009279,13,13.2454743390173
