"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
995,0.8,0.918452580835026,0.843359600230636,5,1,"1-2"
996,0.727272727272727,0.76698175891114,0.843359600230636,11,5,"3+"
998,0.967741935483871,0.85855637891269,0.843359600230636,31,3,"3+"
1031,1,0.89591086130656,0.843359600230636,1,0,"0"
1056,0.777777777777778,0.816393671291182,0.843359600230636,9,0,"0"
1062,0.833333333333333,0.775190965239421,0.843359600230636,6,0,"0"
1077,0.5,0.647306957037172,0.843359600230636,2,0,"0"
1086,1,0.767508646421921,0.843359600230636,5,0,"0"
1113,0.5,0.706857692550949,0.843359600230636,4,0,"0"
1126,1,0.90408711470662,0.843359600230636,4,0,"0"
1139,0.7,0.794591598551416,0.843359600230636,10,0,"0"
1175,0.8,0.809766441846553,0.843359600230636,5,0,"0"
1188,0.6,0.555481808221928,0.843359600230636,5,0,"0"
1192,1,0.882929674751783,0.843359600230636,10,0,"0"
1193,0.8,0.83859357708351,0.843359600230636,5,0,"0"
1224,0.75,0.792365827913299,0.843359600230636,8,0,"0"
1248,1,0.922326536681628,0.843359600230636,6,0,"0"
1276,1,0.839126134466862,0.843359600230636,2,0,"0"
1346,0.5,0.739604545410886,0.843359600230636,4,0,"0"
1356,1,0.583342038570569,0.843359600230636,1,0,"0"
1374,1,0.936769040676426,0.843359600230636,2,0,"0"
1433,0.8,0.892454514954587,0.843359600230636,5,0,"0"
1474,1,0.806245517941746,0.843359600230636,1,0,"0"
1475,0.75,0.912518865842563,0.843359600230636,4,0,"0"
1483,0.75,0.874216174799452,0.843359600230636,4,0,"0"
1500,0.666666666666667,0.810593424282943,0.843359600230636,6,0,"0"
1512,0.666666666666667,0.875739202361024,0.843359600230636,3,0,"0"
1515,1,0.701467416438204,0.843359600230636,2,0,"0"
1517,0.6,0.826304605204445,0.843359600230636,5,0,"0"
1520,0.666666666666667,0.691235826139492,0.843359600230636,3,0,"0"
1531,1,0.978027032238305,0.843359600230636,1,0,"0"
1565,0.666666666666667,0.787750770908314,0.843359600230636,3,0,"0"
1566,0.2,0.870964941409733,0.843359600230636,5,0,"0"
1569,1,0.938299220958898,0.843359600230636,4,0,"0"
1592,1,0.77868840317757,0.843359600230636,12,0,"0"
1598,0.75,0.628330564421721,0.843359600230636,8,1,"1-2"
1602,0.666666666666667,0.778889628314059,0.843359600230636,3,0,"0"
1608,1,0.906190451741188,0.843359600230636,2,0,"0"
1620,1,0.881767008820616,0.843359600230636,2,0,"0"
1623,0.5,0.89115844656617,0.843359600230636,2,0,"0"
1626,0.75,0.766862825278152,0.843359600230636,8,1,"1-2"
1629,0.75,0.791776876317183,0.843359600230636,4,0,"0"
1632,1,0.812217679238081,0.843359600230636,6,1,"1-2"
1640,1,0.88557309756977,0.843359600230636,2,0,"0"
1654,0.666666666666667,0.712380295805787,0.843359600230636,3,0,"0"
1666,0.5,0.798329650666927,0.843359600230636,4,0,"0"
1678,1,0.954942421689579,0.843359600230636,2,0,"0"
1695,0.8,0.903178715523238,0.843359600230636,5,0,"0"
1722,0,0.73082634729526,0.843359600230636,1,0,"0"
1735,1,0.727506088831025,0.843359600230636,2,0,"0"
1751,0.5,0.803732369936946,0.843359600230636,6,0,"0"
1756,0.75,0.755927727940928,0.843359600230636,4,1,"1-2"
1757,0.941176470588235,0.848407149189814,0.843359600230636,17,0,"0"
1758,1,0.804199912937888,0.843359600230636,6,0,"0"
1763,1,0.722451001877662,0.843359600230636,2,2,"1-2"
1774,0.666666666666667,0.791273344228717,0.843359600230636,12,0,"0"
1780,0.714285714285714,0.805577530565114,0.843359600230636,7,0,"0"
1785,1,0.732621803597934,0.843359600230636,3,1,"1-2"
1792,1,0.860782167191008,0.843359600230636,2,0,"0"
1798,1,0.751859404391753,0.843359600230636,1,1,"1-2"
1800,0.6,0.796436237831979,0.843359600230636,5,0,"0"
1803,0.333333333333333,0.752103273991886,0.843359600230636,6,0,"0"
1805,1,0.920562867365939,0.843359600230636,7,0,"0"
1807,0.888888888888889,0.853192114447978,0.843359600230636,9,0,"0"
1808,1,0.872203651679048,0.843359600230636,2,0,"0"
1810,0.863636363636364,0.849815187776427,0.843359600230636,22,1,"1-2"
1812,1,0.836462735388442,0.843359600230636,2,0,"0"
1814,0.875,0.858815188424799,0.843359600230636,8,0,"0"
1815,0.921875,0.850295095864401,0.843359600230636,64,0,"0"
1817,1,0.910816472856634,0.843359600230636,3,0,"0"
1819,0.833333333333333,0.786396293833852,0.843359600230636,12,0,"0"
1821,1,0.916680265054737,0.843359600230636,3,0,"0"
1823,0.823529411764706,0.862648918005145,0.843359600230636,17,0,"0"
1824,0.806451612903226,0.79527869598985,0.843359600230636,31,0,"0"
1825,0.8,0.847893051355178,0.843359600230636,20,0,"0"
1827,0.636363636363636,0.810568702466945,0.843359600230636,11,0,"0"
1829,1,0.84857604962085,0.843359600230636,2,0,"0"
1830,1,0.874364781965778,0.843359600230636,2,0,"0"
1831,0.75,0.666379789257432,0.843359600230636,4,0,"0"
1832,0.833333333333333,0.774154043852634,0.843359600230636,6,0,"0"
1833,1,0.878172662115144,0.843359600230636,3,0,"0"
1834,0.857142857142857,0.902704756316488,0.843359600230636,7,0,"0"
1839,0.761904761904762,0.875743466833643,0.843359600230636,21,0,"0"
1846,0.5,0.925568619489132,0.843359600230636,2,0,"0"
1848,1,0.899872642110159,0.843359600230636,11,0,"0"
1853,0.75,0.79125390996259,0.843359600230636,12,0,"0"
1856,0.972972972972973,0.863107324891128,0.843359600230636,37,0,"0"
1865,0.875,0.832972309103689,0.843359600230636,8,0,"0"
1869,1,0.968077520489997,0.843359600230636,3,0,"0"
1876,1,0.873410596308797,0.843359600230636,8,0,"0"
1882,0.9,0.780912685169934,0.843359600230636,10,0,"0"
1887,1,0.864252494444285,0.843359600230636,1,0,"0"
1890,0.333333333333333,0.703943423638701,0.843359600230636,3,0,"0"
1891,1,0.807092226004742,0.843359600230636,11,0,"0"
1892,0.8,0.84800118914985,0.843359600230636,5,0,"0"
1894,1,0.901870449422399,0.843359600230636,12,0,"0"
1897,0.939393939393939,0.860043206579012,0.843359600230636,33,0,"0"
1898,1,0.904070071355585,0.843359600230636,9,0,"0"
1901,0.75,0.845747655539226,0.843359600230636,8,0,"0"
1902,0.5,0.815713147114103,0.843359600230636,6,0,"0"
1903,0.857142857142857,0.821814803698397,0.843359600230636,7,0,"0"
1904,0.870967741935484,0.830549821325109,0.843359600230636,31,0,"0"
1905,1,0.920743472571071,0.843359600230636,3,0,"0"
1907,0.789473684210526,0.849313079770765,0.843359600230636,19,0,"0"
1908,0.883720930232558,0.826334782359644,0.843359600230636,43,0,"0"
1909,1,0.847725282887176,0.843359600230636,5,0,"0"
1910,0.911764705882353,0.867031973650925,0.843359600230636,34,0,"0"
1913,1,0.681286168677448,0.843359600230636,4,0,"0"
1924,1,0.895999154604794,0.843359600230636,4,0,"0"
1925,0.904761904761905,0.868876036462583,0.843359600230636,21,0,"0"
